shooto_fighter_id,name_kanji,name_romaji,gym,weight_class_label,last_result_date,source_url,url_contains_romaji,slug_candidate_from_romaji_TABLE_TEXT_NOT_URL,mnews_fighters_ts_match_via_findFighterSlugByName,is_required_60_missing,is_required_19_listed
85,村田 一着,Itchaku Murata,NEW GROUND,ストロー級 [ -52.2 Kg ]A,2018-05-13,https://www.shooto-mma.com/fighters/?id=85,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",itchaku-murata,,,
679,村浜 天晴,Takaharu Murahama,Wild Phoenix,ライト級 [ -70.3 Kg ]A,2004-09-26,https://www.shooto-mma.com/fighters/?id=679,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takaharu-murahama,,,
379,村山 暁洋,Akihiro Murayama,GUTSMAN修斗道場,ウェルター級 [ -77.1 Kg ]A,2011-09-23,https://www.shooto-mma.com/fighters/?id=379,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",akihiro-murayama,,,
39,室伏 カツヤ,Katsuya Murofush,roots,ストロー級 [ -52.2 Kg ]A,2014-02-23,https://www.shooto-mma.com/fighters/?id=39,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",katsuya-murofush,,,
40,室伏 シンヤ,Shinya Murofushi,SUBMIT静岡,ストロー級 [ -52.2 Kg ]A,2026-12-31,https://www.shooto-mma.com/fighters/?id=40,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shinya-murofushi,,,
1461,室屋 宏幸,HIROYUKI MUROYA,究道会館,新空手道連盟A,2022-07-03,https://www.shooto-mma.com/fighters/?id=1461,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroyuki-muroya,,,
1819,本松 要,MOTOMATSU KANAME,MASTER JAPAN YAMAGUCHI UBE,フェザー級 [ -65.8 Kg ]A,2026-06-28,https://www.shooto-mma.com/fighters/?id=1819,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",motomatsu-kaname,,,
1885,森井 翼,TSUBASA MORII,パラエストラ東大阪,A,2025-11-16,https://www.shooto-mma.com/fighters/?id=1885,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tsubasa-morii,,,
1879,森本 現暉,MORIMOTO GENKI,猛者連精華支部華一門,A,2025-11-22,https://www.shooto-mma.com/fighters/?id=1879,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",morimoto-genki,,,
1835,安田 Kong 詠美,YASUDA EMI,BURST,女子ストロー級A,2026-07-12,https://www.shooto-mma.com/fighters/?id=1835,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yasuda-emi,,,
772,八隅 孝平,Kohei Yasumi,パラエストラ東京,ライト級 [ -70.3 Kg ]A,2004-07-04,https://www.shooto-mma.com/fighters/?id=772,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kohei-yasumi,,,
263,矢地 祐介,Yusuke Yachi,KRAZY BEE,フェザー級 [ -65.8 Kg ]A,2013-10-05,https://www.shooto-mma.com/fighters/?id=263,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yusuke-yachi,yachi-yusuke,,
341,ヤニ ラックス,Jani Lax,チームスカンジナビア,ライト級 [ -70.3 Kg ]A,2010-07-19,https://www.shooto-mma.com/fighters/?id=341,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",jani-lax,,,
41,山上 幹臣,Mikihito Yamagami,総合格闘技道場STF,ストロー級 [ -52.2 Kg ]A,2025-09-21,https://www.shooto-mma.com/fighters/?id=41,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mikihito-yamagami,,,
813,山崎 剛,Takeshi Yamazaki,,ライト級 [ -70.3 Kg ]A,2002-08-27,https://www.shooto-mma.com/fighters/?id=813,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takeshi-yamazaki,,,
380,山崎 昭博,Akihiro Yamazaki,SUBMIT静岡,ウェルター級 [ -77.1 Kg ]A,,https://www.shooto-mma.com/fighters/?id=380,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",akihiro-yamazaki,,,
381,山下 志功,Shiko Yamashita,パラエストラ札幌,ミドル級 [ -83.9 Kg ]A,2007-07-15,https://www.shooto-mma.com/fighters/?id=381,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shiko-yamashita,,,
1782,山田 稜真,YAMADA RYOMA,Concilio,フェザー級 [ -65.8 Kg ]A,2026-06-28,https://www.shooto-mma.com/fighters/?id=1782,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yamada-ryoma,,,
264,山本 KID 徳郁,Norifumi Yamamoto,KRAZY BEE,フェザー級 [ -65.8 Kg ]A,2003-09-05,https://www.shooto-mma.com/fighters/?id=264,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",norifumi-yamamoto,,,
42,山本 辰弥,Tatsuya Yamamoto,ノースキングスジム,ストロー級 [ -52.2 Kg ]A,2015-06-28,https://www.shooto-mma.com/fighters/?id=42,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tatsuya-yamamoto,,,
190,山本 篤,Atsushi Yamamoto,KRAZY BEE,バンタム級 [ -61.2 Kg ]A,2008-01-26,https://www.shooto-mma.com/fighters/?id=190,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",atsushi-yamamoto,,,
191,山本 賢治,Kenji Yamamoto,修斗GYM東京,バンタム級 [ -61.2 Kg ]A,2014-06-28,https://www.shooto-mma.com/fighters/?id=191,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kenji-yamamoto,,,
265,ヨアキム ハンセン,Joachim Hansen,357MMA,フェザー級 [ -65.8 Kg ]A,2016-03-27,https://www.shooto-mma.com/fighters/?id=265,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",joachim-hansen,,,
418,余膳 正志,Masashi Yozen,シューティングジム大阪,ミドル級 [ -83.9 Kg ]A,2005-10-28,https://www.shooto-mma.com/fighters/?id=418,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",masashi-yozen,,,
43,吉岡 広明,Hiroaki Yoshioka,パラエストラ和泉,ストロー級 [ -52.2 Kg ]A,2010-02-27,https://www.shooto-mma.com/fighters/?id=43,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroaki-yoshioka,,,
1801,賢人,YOSHIHITO,BJ MMA SCHOOL,ストロー級 [ -52.2 Kg ]A,2026-04-11,https://www.shooto-mma.com/fighters/?id=1801,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yoshihito,,,
773,雷暗 暴,Ryan Bow,,ライト級 [ -70.3 Kg ]A,2005-01-29,https://www.shooto-mma.com/fighters/?id=773,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryan-bow,,,
44,ランバー ソムデートM16,,M16ムエタイスタイル,ストロー級 [ -52.2 Kg ]A,2015-06-21,https://www.shooto-mma.com/fighters/?id=44,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
111,ランボー 宏輔,Rambo Kosuke,パラエストラ千葉,フライ級 [ -56.7 Kg ]A,2016-04-23,https://www.shooto-mma.com/fighters/?id=111,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",rambo-kosuke,,,
266,リオン 武,Lion Takeshi,ライジングサン,フェザー級 [ -65.8 Kg ]A,2024-03-23,https://www.shooto-mma.com/fighters/?id=266,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",lion-takeshi,,,
1810,龍城,RYUKI,修斗GYMS直心会,フライ級 [ -56.7 Kg ]A,2026-05-31,https://www.shooto-mma.com/fighters/?id=1810,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryuki,,,
316,アダム リン,Adam Lynn,ネクスト・ジェネレーション,ライト級 [ -70.3 Kg ]A,2010-11-19,https://www.shooto-mma.com/fighters/?id=316,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",adam-lynn,,,
45,リンコウン デ サ,,アルト・コンバッチ,ストロー級 [ -52.2 Kg ]A,,https://www.shooto-mma.com/fighters/?id=45,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
382,ルイス ハモス,RAMOS LUIS,,ウェルター級 [ -77.1 Kg ]A,,https://www.shooto-mma.com/fighters/?id=382,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ramos-luis,,,
419,レアンドロ バタタ シウバ,Leandro Silva,ノヴァ・ウニオン,ミドル級 [ -83.9 Kg ]A,2009-08-27,https://www.shooto-mma.com/fighters/?id=419,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",leandro-silva,,,
1853,六郷 海南人,MINATO ROKUGO,roots,ウェルター級 [ -77.1 Kg ]A,2025-09-21,https://www.shooto-mma.com/fighters/?id=1853,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",minato-rokugo,,,
112,渡辺 健太郎,Kentaro Watanabe,直心会生野道場TK68,フライ級 [ -56.7 Kg ]A,2024-12-29,https://www.shooto-mma.com/fighters/?id=112,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kentaro-watanabe,,,
927,渡部 優一,Yuichi Watanabe,,ライト級 [ -70.3 Kg ]A,,https://www.shooto-mma.com/fighters/?id=927,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuichi-watanabe,,,
383,和田 拓也,Takuya Wada,SKアブソリュート,ウェルター級 [ -77.1 Kg ]A,,https://www.shooto-mma.com/fighters/?id=383,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takuya-wada,,,
318,ヴィトー シャオリン ヒベイロ,Vítor Ribeiro,ノヴァ・ウニオン,ライト級 [ -70.3 Kg ]A,2004-12-14,https://www.shooto-mma.com/fighters/?id=318,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",vítor-ribeiro,,,
769,トニコ ジュニオール,Toniko Junior,,ライト級 [ -70.3 Kg ]B,2002-07-19,https://www.shooto-mma.com/fighters/?id=769,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",toniko-junior,,,
1794,アレクシス カンポス,ALEXIS CAMPOS,マスタージャパン ベネズエラ,ウェルター級 [ -77.1 Kg ]B,2025-05-18,https://www.shooto-mma.com/fighters/?id=1794,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",alexis-campos,,,
2052,谷川 渉,,BURST,B,2026-07-12,https://www.shooto-mma.com/fighters/?id=2052,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
2053,田中 翔馬,,パラエストラ岐阜,B,2026-07-12,https://www.shooto-mma.com/fighters/?id=2053,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1030,ハ ユン ソ,Ha Yoon Seo,GEEK submission,バンタム級 [ -61.2 Kg ]B,2016-09-19,https://www.shooto-mma.com/fighters/?id=1030,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ha-yoon-seo,,,
2054,佐藤 大知,,THE BLACKBELT JAPAN,B,2026-07-13,https://www.shooto-mma.com/fighters/?id=2054,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1031,エフレイン エクステロ,Efrain Escudero,MMAラボ,ライト級 [ -70.3 Kg ]B,2016-09-19,https://www.shooto-mma.com/fighters/?id=1031,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",efrain-escudero,,,
2055,井上 理久,,THE BLACKBELT JAPAN,フェザー級 [ -65.8 Kg ]B,2026-07-13,https://www.shooto-mma.com/fighters/?id=2055,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
2056,松村 海青,,RISING SUN,フェザー級 [ -65.8 Kg ]B,2026-07-13,https://www.shooto-mma.com/fighters/?id=2056,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
2057,村泉 空,,総合格闘技実業団トップティア,フライ級 [ -56.7 Kg ]B,2026-07-13,https://www.shooto-mma.com/fighters/?id=2057,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
523,OZ,OZ,,フライ級 [ -56.7 Kg ]B,2008-10-05,https://www.shooto-mma.com/fighters/?id=523,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",oz,,,
779,ニック アートル,Nick Ertl,,ライト級 [ -70.3 Kg ]B,2003-02-23,https://www.shooto-mma.com/fighters/?id=779,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",nick-ertl,,,
2059,松田 拳哉,,ALMA FIGHT GYM SHUKO,フェザー級 [ -65.8 Kg ]B,2026-07-13,https://www.shooto-mma.com/fighters/?id=2059,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1038,ジャングラー エスジム,Jungler S-gym,エスジム,フェザー級 [ -65.8 Kg ]B,2016-10-29,https://www.shooto-mma.com/fighters/?id=1038,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",jungler-s-gym,,,
271,岩本 達彦,,BLOWS,フェザー級 [ -65.8 Kg ]B,2016-06-12,https://www.shooto-mma.com/fighters/?id=271,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
784,アンデウソン パヴァオン,Anderson Pavao,,ライト級 [ -70.3 Kg ]B,2000-04-02,https://www.shooto-mma.com/fighters/?id=784,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",anderson-pavao,,,
788,ダン ギルバート,Dan Gilbert,,ウェルター級 [ -77.1 Kg ]B,2001-12-16,https://www.shooto-mma.com/fighters/?id=788,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",dan-gilbert,,,
1045,ホン ソンビン,HONG SEON BIN,クミティムホン,ライト級 [ -70.3 Kg ]B,2017-01-29,https://www.shooto-mma.com/fighters/?id=1045,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hong-seon-bin,,,
792,ブレッド エアズ,Brad Aird,,ウェルター級 [ -77.1 Kg ]B,,https://www.shooto-mma.com/fighters/?id=792,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",brad-aird,,,
1048,MC たわし,MC Tawashi,Theパラエストラ沖縄,フライ級 [ -56.7 Kg ]B,2018-11-25,https://www.shooto-mma.com/fighters/?id=1048,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mc-tawashi,,,
1304,藤谷 敦史,,MASTER JAPAN FUKUOKA,バンタム級 [ -61.2 Kg ]B,2026-04-19,https://www.shooto-mma.com/fighters/?id=1304,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1305,阿部 剛卓,,パラエストラ松戸,フェザー級 [ -65.8 Kg ]B,2020-11-29,https://www.shooto-mma.com/fighters/?id=1305,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
794,アデミール オリヴェイラ,Ademir Oliveira,,ウェルター級 [ -77.1 Kg ]B,,https://www.shooto-mma.com/fighters/?id=794,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ademir-oliveira,,,
1306,波平 コング,,THE BLACKBELT JAPAN,フェザー級 [ -65.8 Kg ]B,2026-05-24,https://www.shooto-mma.com/fighters/?id=1306,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
